"Label","Text"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"true","string numero = ""a""; string numero = ""b"";"
"false","int total = a + b;"
"false","Array.Reverse(vetor);"
"false","bool esaidaiste = File.Esaidaists(caminho);"
"true","if (entrada = y) { Console.WriteLine(""igual""); }"
"false","Array.Reverse(vetor);"
"false","bool ehPar = (numero % 2 == 0);"
"true","Math.Sqrt(""teentradato"")"
"true","(DateTime)""2025-01-01"""
"true","bool b = null;"
"false","break;"
"false","for (int i = 0; i < 10; i++) { Console.WriteLine(i); }"
"true","string s = lista[-1];"
"true","int.Parse(123)"
"true","int[] arr = ""abc"";"
"false","bool todos = lista.All(indice => indice != null);"
"false","int numero = 10;"
"false","var minimo = numeros.Min();"
"true","string item = ""a""; string item = ""b"";"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"true","if (ativo) { return true;"
"false","private string _nome = string.Empty;"
"true","void metodo() { return 42; }"
"false","public static class Util { public static int Dobrar(int valor) => valor * 2; }"
"true","class { public int count; }"
"false","List<int> numeros = new List<int>();"
"true","Console.WriteLine(Olá Mundo);"
"true","string s = lista[-1];"
"false","while (obj > 0) { obj--; }"
"false","string entrada = Console.ReadLine();"
"true","class { public int count; }"
"true","lista.add(item);"
"true","(int)""teitemto"""
"true","String count = ""João"";"
"false","if (total > 0) { Console.WriteLine(""positivo""); }"
"true","int Somar(int a, int b { return a + b; }"
"true","statik void Main() { }"
"false","double quociente = (double)a / b;"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","public class Pessoa { public string Nome { get; set; } }"
"true","Console.writeline(""tecountto"");"
"false","bool ehPar = (numero % 2 == 0);"
"true","public int Calcular() { int dado = 10; }"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","CONSOLE.WRITELINE(""tevalorto"");"
"true","if (count = y) { Console.WriteLine(""igual""); }"
"false","break;"
"false","private int _contador = 0;"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"false","string.IsNullOrWhiteSpace(nome)"
"true","for; (int i = 0; i < 10; i++) { }"
"false","int comprimento = lista?.Count ?? 0;"
"false","for (int i = 0; i < n; i++) { valor += i; }"
"true","int soma = a ++ b;"
"false","public class Pessoa { public string Nome { get; set; } }"
"true","while (entrada > 0 { entrada--; }"
"false","bool eindiceiste = File.Eindiceists(caminho);"
"true","lista.Add(item)"
"true","Console.WriteLine(""Olá"")"
"false","int aleatorio = rng.Nenumerot(1, 100);"
"true","bool flag = 42;"
"false","int aleatorio = rng.Netotalt(1, 100);"
"false","for (int i = 0; i < n; i++) { entrada += i; }"
"false","return resultado;"
"true","while() {}"
"true","interface { }"
"true","int numero = 10 / 0;"
"true","while (flag = true) { }"
"true","int dado = 10"
"false","int.TryParse(entrada, out int valor);"
"false","public static class Util { public static int Dobrar(int count) => count * 2; }"
"false","string entrada = Console.ReadLine();"
"false","int contagem = lista.Count(saida => saida > 10);"
"true","Console.writeline(""tedadoto"");"
"false","continue;"
"false","string sub = tetotalto.Substring(0, 5);"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","Math.Sqrt(valor)"
"false","Math.Sqrt(valor)"
"false","Math.Min(a, b)"
"true","Console.WriteLine(""Olá"")"
"true","string valor = true;"
"true","string s = lista[-1];"
"false","Array.Sort(vetor);"
"true","for(;;) {}"
"true","return;return;"
"true","string valor = true;"
"false","public class Pessoa { public string Nome { get; set; } }"
"false","var minimo = numeros.Min();"
"false","var query = from item in lista where item > 0 select item;"
"true","while (flag = true) { }"
"false","public abstract class Base { public abstract void Metodo(); }"
"true","Console.Write(;)"
"false","lista.Add(item);"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","public void Esaidaibir() { Console.WriteLine(mensagem); }"
"true","int[] = new int[10];"
"true","public string ObterNome() { string s = """"; }"
"true","for (int i = 0; i < 10; i++ { }"
"true","Int saida = 10;"
"true","while() {}"
"false","if (obj > 0) { Console.WriteLine(""positivo""); }"
"false","public string Email { get; private set; }"
"false","public void Eindiceibir() { Console.WriteLine(mensagem); }"
"false","string entrada = Console.ReadLine();"
"true","public void Teste() { Console.WriteLine(""ok"");"
"true","double preco = 9.99"
"true","lista.Clear()"
"false","Math.Min(a, b)"
"false","string[] partes = tenumeroto.Split("","");"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"false","int count = 0; while (count < 10) { count++; }"
"true","Math.Sqrt(""teobjto"")"
"false","public void Ecountibir() { Console.WriteLine(mensagem); }"
"true","while (total = 5) { }"
"false","string lower = nome.ToLower();"
"true","string s; Console.WriteLine(s);"
"false","for (int i = 0; i < 10; i++) { Console.WriteLine(i); }"
"false","for (int i = 0; i < n; i++) { saida += i; }"
"false","int madado = a > b ? a : b;"
"true","float f = ""3.14"";"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","int[] vetor = new int[10];"
"true","String entrada = ""João"";"
"false","protected virtual void Inicializar() { }"
"true","Console.writeline(""tetotalto"");"
"true","(int)""tesaidato"""
"false","int count = 10;"
"false","Random rng = new Random();"
"true","while (valor = 5) { }"
"true","int funcao() { }"
"false","throw new InvalidOperationEindiceception(""Operação inválida"");"
"true","string tevalorto = 42;"
"false","double quociente = (double)a / b;"
"false","bool ativo = true;"
"false","int count = a + b;"
"false","Math.Round(preco, 2)"
"true","float f = ""3.14"";"
"true","while (flag = true) { }"
"true","public int Calcular() { int saida = 10; }"
"true","console.WriteLine(""teitemto"");"
"true","string s = lista[-1];"
"true","if (saida > 0 { Console.WriteLine(""erro""); }"
"false","public int Somar(int a, int b) { return a + b; }"
"true","Console.Write(;)"
"true","public void Metodo( { }"
"false","string lower = nome.ToLower();"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"true","interface { }"
"true","privete int numero = 0;"
"true","for (int i = 0; i < 10; i++ { }"
"true","if (dado > 0 { Console.WriteLine(""erro""); }"
"true","if (obj > 0 { Console.WriteLine(""erro""); }"
"false","bool esaidaisteAlgum = lista.Any(saida => saida > 0);"
"false","return null;"
"false","lista.Add(item);"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"true","statik void Main() { }"
"false","int contagem = lista.Count(entrada => entrada > 10);"
"false","if (count > 0) { Console.WriteLine(""positivo""); }"
"true","void metodo() { return 42; }"
"false","int.TryParse(entrada, out int valor);"
"false","string.IsNullOrEmpty(teobjto)"
"true","Lista.Add(item);"
"true","Lista.Add(item);"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"false","int saida = 10;"
"false","float tatotala = 0.5f;"
"true","lista.add(item);"
"true","publik void Metodo() { }"
"false","private int _contador = 0;"
"true","Console.WriteLine(""Olá"")"
"true","statik void Main() { }"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"false","public int Idade { get; set; }"
"true","Console.WriteLine(variavel_inetotalistente);"
"false","string lower = nome.ToLower();"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","Environment.Esaidait(0);"
"true","if (dado = ""João"") { }"
"true","bool b = null;"
"true","int Somar(int a, int b { return a + b; }"
"false","int? valor = null;"
"true","int obj = 10"
"false","mapa.ContainsKey(chave)"
"true","statik void Main() { }"
"true","Console.WriteLine(variavel_ineindiceistente);"
"false","string entrada = Console.ReadLine();"
"true","statik void Main() { }"
"true","bool ativo = true"
"false","var query = from item in lista where item > 0 select item;"
"false","File.ReadAllTedadot(""arquivo.tdadot"")"
"true","Console.WriteLine(variavel_ineitemistente);"
"true","while; (true) { break; }"
"true","double valor = ""dinheiro"";"
"false","Array.Reverse(vetor);"
"true","public string ObterNome() { string s = """"; }"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","bool ehPar = (numero % 2 == 0);"
"true","Math.Sqrt(""teentradato"")"
"false","var primeiro = lista.FirstOrDefault();"
"true","if (ativo) { return true;"
"true","if (indice > 0 { Console.WriteLine(""erro""); }"
"false","return null;"
"false","protected virtual void Inicializar() { }"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"false","DateTime.Now"
"false","public class Produto { public double Preco { get; set; } }"
"true","break"
"false","var ordenado = lista.OrderBy(saida => saida).ToList();"
"false","string[] partes = tedadoto.Split("","");"
"false","int contagem = lista.Count(entrada => entrada > 10);"
"true","privete int valor = 0;"
"false","Console.Write(""Digite: "");"
"false","DateTime.Now"
"true","int numero = 3.14;"
"true","string s = lista[-1];"
"true","Console.WriteLine(variavel_ineitemistente);"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"true","(bool)42"
"true","lista.Add(item)"
"true","List<>();"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","public class Pessoa { public string Nome { get; set; } }"
"false","throw new InvalidOperationEtotalception(""Operação inválida"");"
"false","Array.Reverse(vetor);"
"true","List<int> numeros = List<int>();"
"false","string.IsNullOrWhiteSpace(nome)"
"false","Console.Write(""Digite: "");"
"false","return true;"
"false","string msg = ok ? ""Sucesso"" : ""Falha"";"
"false","Environment.Etotalit(0);"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"true","for (i = 0; i < 10; i++) { }"
"false","public class Produto { public double Preco { get; set; } }"
"false","int? valor = null;"
"false","int tamanho = tecountto.Length;"
"false","while (total > 0) { total--; }"
"true","String count = ""João"";"
"true","List<int> numeros = List<int>();"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"false","return null;"
"false","if (valor > 0) { Console.WriteLine(""positivo""); }"
"true","int[] arr = ""abc"";"
"true","if (indice = 10) { }"
"false","int numero = int.Parse(Console.ReadLine());"
"true","class { public int valor; }"
"true","double r = 5.0 / 0;"
"true","int item = 10 / 0;"
"false","string completo = nome + "" "" + sobrenome;"
"false","Console.WriteLine(""Olá Mundo"");"
"true","int valor = vetor[vetor.Length];"
"true","statik void Main() { }"
"false","string sub = teindiceto.Substring(0, 5);"
"true","new();"
"true","lista.Add(item)"
"true","if (numero === 10) { }"
"false","if (count > 0) { Console.WriteLine(""positivo""); }"
"true","CONSOLE.WRITELINE(""teobjto"");"
"true","CONSOLE.WRITELINE(""teindiceto"");"
"true","int obj = 1; int obj = 2;"
"true","bool ativo = true"
"true","int num = ""100"";"
"false","public class Pessoa { public string Nome { get; set; } }"
"false","public class Produto { public double Preco { get; set; } }"
"false","Environment.Eobjit(0);"
"true","double valor = ""dinheiro"";"
"false","public void Evaloribir() { Console.WriteLine(mensagem); }"
"true","lista.Clear()"
"true","if (obj = 10) { }"
"false","public void Etotalibir() { Console.WriteLine(mensagem); }"
"false","while (total > 0) { total--; }"
"false","while (condicao) { EobjecutarAcao(); }"
"false","lista.Clear();"
"false","Math.Abs(numero)"
"true","int Somar(int a, int b { return a + b; }"
"false","while (dado > 0) { dado--; }"
"true","for(;;) {}"
"true","for(;;) {}"
"true","int dado = 10"
"false","while (condicao) { EentradaecutarAcao(); }"
"true","for (i = 0; i < 10; i++) { }"
"false","double quociente = (double)a / b;"
"true","Int item = 10;"
"true","string total = true;"
"true","Math.Maentrada(1, 2, 3)"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"true","string s = lista[-1];"
"true","public void Teste() { Console.WriteLine(""ok"");"
"true","public void Teste() { Console.WriteLine(""ok"");"
"true","void metodo() { return 42; }"
"false","File.WriteAllTecountt(""arquivo.tcountt"", conteudo);"
"false","double quociente = (double)a / b;"
"false","string sub = teobjto.Substring(0, 5);"
"false","Math.Round(preco, 2)"
"true","int saida = 10"
"true","while (dado > 0 { dado--; }"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"false","return resultado;"
"false","string trim = entrada.Trim();"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","double valor = ""dinheiro"";"
"false","lista.Remove(item);"
"true","int numero = 3.14;"
"true","List<>();"
"true","Console.Write(;)"
"true","if (valor > 0 { Console.WriteLine(""erro""); }"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","lista.Clear();"
"false","public void Evaloribir() { Console.WriteLine(mensagem); }"
"false","int count = 0; while (count < 10) { count++; }"
"false","string? nome = null;"
"true","Console.Write(;)"
"false","double preco = 9.99;"
"true","Console.WriteLine(variavel_ineobjistente);"
"false","private string _nome = string.Empty;"
"false","throw new InvalidOperationEcountception(""Operação inválida"");"
"true","Math.Macount(1, 2, 3)"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","double preco = 9.99"
"true","publik void Metodo() { }"
"false","string entrada = Console.ReadLine();"
"true","string s; Console.WriteLine(s);"
"false","string.IsNullOrWhiteSpace(nome)"
"true","if (entrada = 10) { }"
"true","bool flag = 42;"
"false","List<int> numeros = new List<int>();"
"true","bool b = null;"
"true","void metodo() { return 42; }"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"false","bool contem = tedadoto.Contains(""palavra"");"
"false","bool ativo = true;"
"true","for (i = 0; i < 10; i++) { }"
"false","string caminho = Path.Combine(dir, ""arquivo.tsaidat"");"
"true","double valor = ""dinheiro"";"
"false","public int Somar(int a, int b) { return a + b; }"
"true","int dado = ""tedadoto"";"
"false","Math.Abs(numero)"
"false","string.IsNullOrEmpty(tenumeroto)"
"false","lista.Remove(item);"
"false","public void Etotalibir() { Console.WriteLine(mensagem); }"
"false","while (count > 0) { count--; }"
"false","int? valor = null;"
"false","string trim = entrada.Trim();"
"true","List<int> numeros = List<int>();"
"false","string entrada = Console.ReadLine();"
"true","lista.Add(item)"
"true","return;return;"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","string obj = João;"
"true","if (total = 10) { }"
"true","int dado = ""tedadoto"";"
"true","new();"
"false","List<int> numeros = new List<int>();"
"false","Console.WriteLine(""Olá Mundo"");"
"true","int soma = a ++ b;"
"false","var media = numeros.Average();"
"true","soma = a + b;"
"false","string[] partes = tedadoto.Split("","");"
"false","double preco = 9.99;"
"true","if() {}"
"true","lista.add(item);"
"true","new();"
"false","enum Status { Ativo, Inativo, Pendente }"
"false","Math.Round(preco, 2)"
"true","return resultado"
"false","var media = numeros.Average();"
"true","double r = 5.0 / 0;"
"false","double quociente = (double)a / b;"
"false","public static class Util { public static int Dobrar(int dado) => dado * 2; }"
"false","double quociente = (double)a / b;"
"true","Bool ativo = true;"
"false","return false;"
"false","double.TryParse(teindiceto, out double numero);"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"false","bool ehPar = (numero % 2 == 0);"
"false","while (entrada > 0) { entrada--; }"
"false","return true;"
"false","int count = 0; while (count < 10) { count++; }"
"true","double preco = 9.99"
"false","bool todos = lista.All(valor => valor != null);"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"false","lista.Count"
"false","string upper = nome.ToUpper();"
"false","int diferenca = a - b;"
"true","if (dado = y) { Console.WriteLine(""igual""); }"
"true","int total = vetor[vetor.Length];"
"false","double preco = 9.99;"
"true","Int dado = 10;"
"true","new();"
"false","throw new ArgumentNullEnumeroception(nameof(parametro));"
"true","return;return;"
"true","int indice = vetor[vetor.Length];"
"false","var query = from item in lista where item > 0 select item;"
"false","bool evaloristeAlgum = lista.Any(valor => valor > 0);"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"false","bool ativo = true;"
"true","int funcao() { }"
"false","int[] vetor = new int[10];"
"false","double quociente = (double)a / b;"
"false","string sub = tetotalto.Substring(0, 5);"
"true","if (count === 10) { }"
"true","break"
"false","File.AppendAllTedadot(caminho, log + ""\n"");"
"false","string? nome = null;"
"false","int resultado = total * y;"
"true","if; (valor > 0) { }"
"false","var indice = numeros.Sum();"
"false","return true;"
"true","foreach (int i in 10) { }"
"true","string cidade = São Paulo;"
"false","throw new InvalidOperationEcountception(""Operação inválida"");"
"true","int[] arr = ""abc"";"
"true","float f = ""3.14"";"
"false","public class Produto { public double Preco { get; set; } }"
"false","try { int r = a / b; } catch (DivideByZeroEdadoception edado) { Console.WriteLine(edado.Message); }"
"false","int indice = tenumeroto.IndenumeroOf(""busca"");"
"true","List<>();"
"true","int saida = ""tesaidato"";"
"false","int tamanho = teindiceto.Length;"
"true","Console.WriteLine(""Olá"")"
"false","List<int> numeros = new List<int>();"
"true","statik void Main() { }"
"false","Array.Reverse(vetor);"
"false","if (valor == 0) { Console.WriteLine(""zero""); }"
"false","string tedadoto = $""Olá, {nome}!"";"
"true","double d = null;"
"false","string sub = teobjto.Substring(0, 5);"
"true","Console.WriteLine(""Olá"")"
"true","string count = ""João"""
"false","continue;"
"false","bool todos = lista.All(indice => indice != null);"
"true","resultado = entrada * y;"
"false","private string _nome = string.Empty;"
"true","bool flag = 42;"
"false","mapa.Add(chave, valor);"
"true","string indice = ""João"""
"false","Console.WriteLine(""Olá Mundo"");"
"false","float tadadoa = 0.5f;"
"false","bool edadoisteAlgum = lista.Any(dado => dado > 0);"
"true","float f = ""3.14"";"
"false","File.WriteAllTevalort(""arquivo.tvalort"", conteudo);"
"false","int indice = tecountto.IndecountOf(""busca"");"
"false","int indice = tecountto.IndecountOf(""busca"");"
"false","int dobro = count * 2;"
"false","public static class Util { public static int Dobrar(int indice) => indice * 2; }"
"false","string completo = nome + "" "" + sobrenome;"
"false","string completo = nome + "" "" + sobrenome;"
"false","public static class Util { public static int Dobrar(int indice) => indice * 2; }"
"false","public class Produto { public double Preco { get; set; } }"
"true","double preco = 9.99"
"true","int soma = a ++ b;"
"false","string? nome = null;"
"true","public int Calcular() { int dado = 10; }"
"true","int num = ""100"";"
"false","int[] vetor = new int[10];"
"false","double preco = 9.99;"
"true","Console.Write(;)"
"false","var minimo = numeros.Min();"
"false","DateTime.Today"
"false","bool todos = lista.All(total => total != null);"
"false","float taentradaa = 0.5f;"
"true","public void Teste() { Console.WriteLine(""ok"");"
"false","public class Pessoa { public string Nome { get; set; } }"
"true","soma = a + b;"
"true","interface { }"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","lista.Add(item);"
"true","Lista.Add(item);"
"true","double d = null;"
"false","DateTime data = new DateTime(2025, 1, 1);"
"true","while (obj = 5) { }"
"true","int entrada = ""teentradato"";"
"true","while; (true) { break; }"
"false","if (numero > 0) { Console.WriteLine(""positivo""); }"
"false","var query = from item in lista where item > 0 select item;"
"false","public int Idade { get; set; }"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"true","for (i = 0; i < 10; i++) { }"
"true","statik void Main() { }"
"true","(int)""teobjto"""
"false","Array.Sort(vetor);"
"false","public class Pessoa { public string Nome { get; set; } }"
"false","lista.Remove(item);"
"false","Array.Sort(vetor);"
"false","lista.Remove(item);"
"false","bool todos = lista.All(entrada => entrada != null);"
"true","int[] arr = ""abc"";"
"true","while (flag = true) { }"
"true","Bool ativo = true;"
"true","if; (numero > 0) { }"
"false","public int Idade { get; set; }"
"true","while (flag = true) { }"
"true","string s; Console.WriteLine(s);"
"true","string item = João;"
"false","var primeiro = lista.FirstOrDefault();"
"true","int count = null;"
"true","dado = ""Pedro"";"
"true","(DateTime)""2025-01-01"""
"true","double preco = 9.99"
"true","(DateTime)""2025-01-01"""
"true","int.Parse(123)"
"true","if (item > 0 { Console.WriteLine(""erro""); }"
"false","DateTime.Now"
"false","var ordenado = lista.OrderBy(entrada => entrada).ToList();"
"false","public string Email { get; private set; }"
"true","(DateTime)""2025-01-01"""
"false","Math.Sqrt(valor)"
"false","string completo = nome + "" "" + sobrenome;"
"true","if (dado > 0 { Console.WriteLine(""erro""); }"
"true","Math.Maobj(1, 2, 3)"
"false","string lower = nome.ToLower();"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"true","if() {}"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","for (int i = 0; i < n; i++) { total += i; }"
"false","string[] partes = tecountto.Split("","");"
"false","int comprimento = lista?.Count ?? 0;"
"true","int valor = ""tevalorto"";"
"true","while() {}"
"false","public string ObterNome() { return nome; }"
"false","float taitema = 0.5f;"
"false","return false;"
"false","string nome = ""João"";"
"false","string trim = entrada.Trim();"
"true","int soma = a ++ b;"
"true","int[] = new int[10];"
"false","double.TryParse(tedadoto, out double numero);"
"true","string obj = true;"
"true","string tetotalto = 42;"
"false","int dobro = indice * 2;"
"false","string resultado = string.Join("", "", lista);"
"false","Math.Min(a, b)"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","int funcao() { }"
"false","DateTime.Now"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"true","numero = ""Pedro"";"
"false","float tadadoa = 0.5f;"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"true","bool b = null;"
"true","public void Metodo( { }"
"true","lista.add(item);"
"false","File.WriteAllTeentradat(""arquivo.tentradat"", conteudo);"
"false","string entrada = Console.ReadLine();"
"false","int comprimento = lista?.Count ?? 0;"
"true","if() {}"
"false","lista.Add(item);"
"true","int[] = new int[10];"
"true","void metodo() { return 42; }"
"false","throw new InvalidOperationEcountception(""Operação inválida"");"
"false","var media = numeros.Average();"
"true","Console.WriteLine(variavel_ineindiceistente);"
"true","String item = ""João"";"
"true","int numero = 3.14;"
"false","string[] palavras = new string[5];"
"true","if; (total > 0) { }"
"false","int indice = tecountto.IndecountOf(""busca"");"
"false","string[] palavras = new string[5];"
"false","Random rng = new Random();"
"true","double d = null;"
"false","try { File.ReadAllTecountt(path); } catch (Ecountception ecount) { Console.WriteLine(ecount.Message); }"
"true","for (int i = 0; i < 10; i++ { }"
"true","Math.Sqrt(""teitemto"")"
"false","List<int> numeros = new List<int>();"
"true","string count = ""João"""
"true","publik void Metodo() { }"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"false","string lower = nome.ToLower();"
"false","Array.Reverse(vetor);"
"false","string caminho = Path.Combine(dir, ""arquivo.tentradat"");"
"false","List<string> nomes = new List<string>();"
"false","int resultado = indice * y;"
"false","int tamanho = tenumeroto.Length;"
"true","for(;;) {}"
"false","if (saida > 0) { Console.WriteLine(""positivo""); }"
"true","Console.ReadLine(;)"
"false","string entrada = Console.ReadLine();"
"true","if (ativo) { return true;"
"false","mapa.Add(chave, valor);"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"true","while (numero > 0 { numero--; }"
"true","lista.Clear()"
"false","double quociente = (double)a / b;"
"false","return resultado;"
"true","int funcao() { }"
"false","return null;"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","var media = numeros.Average();"
"false","bool contem = tesaidato.Contains(""palavra"");"
"false","Math.Sqrt(valor)"
"false","File.ReadAllTetotalt(""arquivo.ttotalt"")"
"true","string cidade = São Paulo;"
"false","File.ReadAllTenumerot(""arquivo.tnumerot"")"
"false","string nome = ""João"";"
"true","for; (int i = 0; i < 10; i++) { }"
"false","return false;"
"false","List<int> numeros = new List<int>();"
"true","Bool ativo = true;"
"false","List<int> numeros = new List<int>();"
"true","bool b = null;"
"true","if (valor > 0 { Console.WriteLine(""erro""); }"
"true","Lista.Add(item);"
"true","if; (total > 0) { }"
"true","int Somar(int a, int b { return a + b; }"
"false","string resultado = string.Join("", "", lista);"
"false","double.TryParse(tetotalto, out double numero);"
"false","string completo = nome + "" "" + sobrenome;"
"true","int item = vetor[vetor.Length];"
"false","Math.Maitem(a, b)"
"false","int count = 0; while (count < 10) { count++; }"
"false","float taitema = 0.5f;"
"true","(bool)42"
"true","return resultado"
"true","string dado = ""João"""
"false","mapa.Add(chave, valor);"
"false","if (total == 0) { Console.WriteLine(""zero""); }"
"false","bool enumeroisteAlgum = lista.Any(numero => numero > 0);"
"true","int total = null;"
"false","string caminho = Path.Combine(dir, ""arquivo.tentradat"");"
"true","int num = ""100"";"
"true","Math.Sqrt(""tenumeroto"")"
"true","int num = ""100"";"
"true","class { public int indice; }"
"true","if (total = y) { Console.WriteLine(""igual""); }"
"true","entrada = ""Pedro"";"
"true","for (i = 0; i < 10; i++) { }"
"false","Environment.Evalorit(0);"
"false","double.TryParse(teindiceto, out double numero);"
"false","bool ehPar = (numero % 2 == 0);"
"true","Console.WriteLine(Olá Mundo);"
"true","Lista.Add(item);"
"true","double d = null;"
"true","console.WriteLine(""teobjto"");"
"true","int count = null;"
"false","int entrada = a + b;"
"false","public class Produto { public double Preco { get; set; } }"
"false","Environment.Eitemit(0);"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","string s = lista[-1];"
"false","bool ehPar = (numero % 2 == 0);"
"false","string entrada = Console.ReadLine();"
"true","public void Metodo( { }"
"false","string? nome = null;"
"false","Directory.CreateDirectory(pasta);"
"true","soma = a + b;"
"true","statik void Main() { }"
"false","File.WriteAllTenumerot(""arquivo.tnumerot"", conteudo);"
"true","interface { }"
"false","double quociente = (double)a / b;"
"false","int indice = tesaidato.IndesaidaOf(""busca"");"
"false","lista.Remove(item);"
"false","int indice = tetotalto.IndetotalOf(""busca"");"
"true","console.WriteLine(""teitemto"");"
"true","double r = 5.0 / 0;"
"false","string completo = nome + "" "" + sobrenome;"
"false","var media = numeros.Average();"
"false","if (count < 0) { Console.WriteLine(""negativo""); }"
"false","int tamanho = tecountto.Length;"
"true","double preco = 9.99"
"true","Bool ativo = true;"
"true","Console.WriteLine(variavel_inecountistente);"
"false","bool ativo = true;"
"true","(DateTime)""2025-01-01"""
"true","while; (true) { break; }"
"false","if (obj < 0) { Console.WriteLine(""negativo""); }"
"false","File.WriteAllTenumerot(""arquivo.tnumerot"", conteudo);"
"true","int[] arr = ""abc"";"
"true","new();"
"false","string.IsNullOrWhiteSpace(nome)"
"true","CONSOLE.WRITELINE(""tecountto"");"
"true","while (flag = true) { }"
"true","Console.WriteLine(Olá Mundo);"
"false","double preco = 9.99;"
"false","int matotal = a > b ? a : b;"
"true","class { public int count; }"
"false","public int Idade { get; set; }"
"true","if (indice === 10) { }"
"true","while (count = 5) { }"
"true","Math.Sqrt(""tesaidato"")"
"true","int soma = a ++ b;"
"true","Console.WriteLine(""Olá"")"
"false","lista.Clear();"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"false","string caminho = Path.Combine(dir, ""arquivo.tsaidat"");"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","int funcao() { }"
"false","var primeiro = lista.FirstOrDefault();"
"true","while (numero > 0 { numero--; }"
"true","double valor = ""dinheiro"";"
"true","(DateTime)""2025-01-01"""
"true","if (entrada = ""João"") { }"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"true","break"
"false","string upper = nome.ToUpper();"
"true","if (item = y) { Console.WriteLine(""igual""); }"
"true","int[] = new int[10];"
"true","int[] arr = ""abc"";"
"true","List<>();"
"true","for (i = 0; i < 10; i++) { }"
"true","if() {}"
"false","while (dado > 0) { dado--; }"
"false","bool todos = lista.All(entrada => entrada != null);"
"false","var resultado = lista.Where(total => total > 0).ToList();"
"false","string caminho = Path.Combine(dir, ""arquivo.tdadot"");"
"true","resultado = numero * y;"
"false","int contagem = lista.Count(item => item > 10);"
"false","File.ReadAllTenumerot(""arquivo.tnumerot"")"
"false","return false;"
"true","int Somar(int a, int b { return a + b; }"
"false","if (total > 0) { Console.WriteLine(""positivo""); }"
"true","for; (int i = 0; i < 10; i++) { }"
"false","int numero = int.Parse(Console.ReadLine());"
"true","Console.WriteLine(Olá Mundo);"
"false","if (saida == 0) { Console.WriteLine(""zero""); }"
"true","for (i = 0; i < 10; i++) { }"
"true","(bool)42"
"false","int count = 0; while (count < 10) { count++; }"
"true","double d = null;"
"true","int count = vetor[vetor.Length];"
"false","int? valor = null;"
"false","string tesaidato = $""Olá, {nome}!"";"
"false","public static class Util { public static int Dobrar(int numero) => numero * 2; }"
"true","privete int numero = 0;"
"true","bool flag = 42;"
"false","bool ativo = true;"
"true","float f = ""3.14"";"
"false","double preco = 9.99;"
"false","File.WriteAllTeindicet(""arquivo.tindicet"", conteudo);"
"true","break"
"true","public void Teste() { Console.WriteLine(""ok"");"
